Price,Type,Parking Spaces,Land Size,Building Size,Architecture Style,Bedrooms,Bathrooms,Livingrooms,Basements,State
2095.0,House,2.0,647.5,139.82,Other,2.0,2.0,1.0,0.0,Nevada
2500.0,House,2.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Iowa
3450.0,Other,2.0,580.72,96.43,Other,2.0,2.0,1.0,0.0,California
9995.0,Other,3.0,489.67,204.39,Other,3.0,3.0,1.0,0.0,California
17500.0,House,4.0,655.59,302.59,Contemporary,5.0,5.0,1.0,0.0,California
2650.0,Apartment,34.0,5585.24,63.82,Modern,1.0,1.0,1.0,0.0,Pennsylvania
1625.0,Apartment,0.0,80.94,65.03,New Traditional,1.0,1.0,1.0,0.0,Pennsylvania
3000.0,House,2.0,728.43,302.03,Colonial,5.0,4.0,1.0,1.0,Virginia
1500.0,Apartment,0.0,2751.86,75.25,New Traditional,3.0,1.0,1.0,1.0,Indiana
1200.0,Apartment,0.0,668.44,94.76,Other,2.0,2.0,1.0,0.0,Nevada
750.0,Townhouse,0.0,668.44,33.45,Other,3.0,1.0,1.0,0.0,Texas
2200.0,Other,2.0,668.44,131.46,Other,3.0,3.0,1.0,0.0,Florida
4000.0,Other,0.0,668.44,111.48,Other,3.0,2.0,1.0,0.0,New York
1500.0,House,0.0,890.31,130.06,Other,3.0,2.0,1.0,0.0,Texas
2900.0,Other,0.0,668.44,268.95,Other,3.0,4.0,1.0,0.0,Arizona
3600.0,House,3.0,288.14,209.03,Cape Cod,3.0,2.0,1.0,0.0,Kentucky
2200.0,House,0.0,40.47,104.52,Other,3.0,1.0,1.0,1.0,Pennsylvania
6600.0,House,3.0,692.59,323.49,Other,5.0,5.0,1.0,0.0,California
5000.0,House,0.0,1392.12,215.72,Ranch,4.0,3.0,1.0,0.0,Arizona
3900.0,House,0.0,922.68,213.21,New Traditional,3.0,2.0,1.0,0.0,Texas
4495.0,Townhouse,2.0,668.44,104.89,Other,2.0,2.0,1.0,0.0,California
2195.0,Apartment,0.0,33669.88,131.46,Other,2.0,2.0,1.0,0.0,Texas
1495.0,Townhouse,0.0,668.44,127.09,Other,3.0,2.0,1.0,0.0,Texas
3995.0,Apartment,0.0,80.94,188.04,Other,2.0,3.0,1.0,0.0,Ohio
6750.0,House,2.0,12062.88,235.6,New Traditional,2.0,3.0,1.0,0.0,California
2425.0,Apartment,2.0,14487.76,88.54,Other,2.0,1.0,1.0,0.0,Florida
2499.0,House,0.0,558.47,249.44,Other,4.0,3.0,1.0,0.0,Texas
1825.0,House,10.0,2322.49,155.61,Other,2.0,3.0,1.0,0.0,Texas
6027.0,Other,3.0,668.44,116.41,Contemporary,3.0,2.0,1.0,0.0,California
4000.0,Townhouse,0.0,668.44,104.98,Other,2.0,2.0,1.0,0.0,Florida
2975.0,House,0.0,667.73,187.57,Other,4.0,2.0,1.0,0.0,Texas
1700.0,Apartment,0.0,121.41,65.03,Other,2.0,1.0,1.0,0.0,Pennsylvania
2200.0,House,1.0,668.44,157.94,Other,2.0,1.0,1.0,0.0,Idaho
2700.0,House,0.0,668.44,188.78,Other,3.0,3.0,1.0,0.0,Florida
1850.0,Apartment,0.0,40.47,133.04,Other,1.0,1.0,1.0,0.0,New Jersey
1300.0,Apartment,0.0,32249.43,68.01,Other,1.0,2.0,1.0,0.0,Texas
3200.0,House,0.0,323.75,109.81,Colonial,4.0,2.0,1.0,0.0,New Jersey
1906.0,Apartment,2.0,668.44,88.16,Other,2.0,1.0,1.0,0.0,Florida
3250.0,Other,0.0,668.44,83.71,Other,1.0,1.0,1.0,0.0,New York
2600.0,Townhouse,0.0,668.44,133.04,Other,2.0,1.0,1.0,0.0,Oregon
1650.0,House,0.0,930.78,127.37,Contemporary,3.0,2.0,1.0,0.0,Georgia
4500.0,Townhouse,0.0,445.15,133.04,Other,3.0,2.0,1.0,0.0,New York
2300.0,House,0.0,566.56,139.45,Other,3.0,2.0,1.0,0.0,Florida
2225.0,House,0.0,959.13,133.04,New Traditional,5.0,2.0,1.0,0.0,Missouri
1795.0,House,0.0,647.5,108.23,Other,3.0,1.0,1.0,0.0,Florida
1650.0,House,0.0,668.44,92.9,Other,2.0,1.0,1.0,0.0,South Dakota
1700.0,Other,0.0,2931.55,133.04,Other,3.0,2.0,1.0,0.0,Texas
4000.0,Townhouse,0.0,445.15,125.79,Colonial,3.0,2.0,1.0,0.0,New York
2225.0,Apartment,1.0,3197.02,69.68,Other,1.0,1.0,1.0,0.0,Massachusetts
2000.0,House,0.0,2023.43,162.58,Other,3.0,2.0,1.0,0.0,New York
3800.0,Other,0.0,202.34,163.04,Other,2.0,3.0,1.0,0.0,New Jersey
8500.0,House,2.0,1618.74,133.04,Other,5.0,5.0,1.0,1.0,Massachusetts
2300.0,House,4.0,1295.0,240.9,Other,4.0,3.0,1.0,0.0,Texas
2800.0,Apartment,0.0,7527.16,111.48,Other,2.0,2.0,1.0,1.0,Massachusetts
2900.0,House,0.0,740.58,145.58,Other,2.0,2.0,1.0,0.0,Texas
1900.0,House,0.0,607.03,167.78,New Traditional,3.0,2.0,1.0,0.0,Pennsylvania
1056.0,Apartment,0.0,1157.4,83.33,Other,2.0,2.0,1.0,0.0,Texas
2950.0,Other,2.0,668.44,244.33,Other,4.0,3.0,1.0,0.0,South Dakota
1150.0,House,10.0,668.44,74.32,Other,1.0,1.0,1.0,0.0,South Dakota
13500.0,Other,4.0,501.41,326.28,Craftsman,4.0,4.0,1.0,0.0,California
895.0,Townhouse,0.0,668.44,78.97,Other,1.0,2.0,1.0,0.0,Texas
2200.0,Townhouse,0.0,404.69,133.04,Other,2.0,1.0,1.0,1.0,New Jersey
2095.0,Apartment,0.0,668.44,198.26,Other,3.0,4.0,1.0,0.0,Utah
1600.0,House,0.0,724.39,104.05,New Traditional,2.0,1.0,1.0,0.0,Texas
2900.0,Other,0.0,106.84,133.04,Other,3.0,2.0,1.0,0.0,Texas
1795.0,House,0.0,323.75,95.04,Other,3.0,2.0,1.0,0.0,New York
4500.0,House,0.0,857.93,384.43,New Traditional,5.0,4.0,1.0,0.0,Texas
2245.0,House,0.0,558.47,163.88,Other,3.0,2.0,1.0,0.0,Texas
3200.0,Apartment,4.0,668.44,125.98,Other,2.0,2.0,1.0,0.0,Florida
9500.0,Other,2.0,5804.82,155.98,Contemporary,2.0,3.0,1.0,0.0,California
1825.0,House,0.0,2306.71,155.61,Other,2.0,3.0,1.0,0.0,Texas
1995.0,Townhouse,0.0,668.44,159.98,Other,3.0,3.0,1.0,0.0,Utah
7999.0,House,0.0,1003.62,526.48,Contemporary,5.0,6.0,1.0,0.0,Texas
2749.0,Other,0.0,12949.95,195.1,Other,4.0,2.0,1.0,0.0,Georgia
1695.0,Other,1.0,242.81,116.13,Other,3.0,3.0,1.0,0.0,Texas
1750.0,Townhouse,0.0,668.44,130.44,Other,3.0,3.0,1.0,0.0,North Carolina
2000.0,Townhouse,2.0,910.54,166.48,Other,2.0,1.0,1.0,0.0,Texas
1995.0,Apartment,1.0,1237.13,32.52,Other,1.0,1.0,1.0,0.0,Texas
1795.0,House,0.0,668.44,93.65,Other,3.0,1.0,1.0,0.0,Virginia
5250.0,House,0.0,20558.05,111.48,Cottage,3.0,1.0,1.0,0.0,New York
1100.0,House,0.0,566.56,117.24,Other,2.0,1.0,1.0,0.0,Texas
2500.0,Townhouse,0.0,283.28,74.32,Colonial,2.0,1.0,1.0,0.0,New York
2820.0,Other,2.0,668.44,133.04,Other,4.0,3.0,1.0,0.0,South Carolina
1350.0,House,0.0,668.44,125.6,Other,3.0,2.0,1.0,0.0,Pennsylvania
1895.0,House,0.0,408.73,117.62,Other,3.0,2.0,1.0,0.0,Texas
3200.0,House,0.0,668.44,123.19,Other,6.0,4.0,1.0,0.0,California
2900.0,House,1.0,668.44,167.23,Other,3.0,2.0,1.0,0.0,South Dakota
4195.0,Townhouse,2.0,1295.0,133.04,Other,3.0,2.0,1.0,0.0,Massachusetts
2250.0,House,0.0,485.62,192.03,New Traditional,3.0,2.0,1.0,0.0,Texas
2250.0,House,2.0,764.86,190.36,Other,4.0,3.0,1.0,0.0,Texas
2300.0,House,2.0,1214.06,176.52,Ranch,3.0,2.0,1.0,0.0,Alabama
2100.0,Apartment,0.0,80.94,170.2,Other,3.0,3.0,1.0,0.0,Ohio
8800.0,House,0.0,1416.4,261.89,Colonial,5.0,3.0,1.0,0.0,New York
5700.0,Other,0.0,1052.18,133.04,Other,3.0,2.0,1.0,0.0,New York
2399.0,Apartment,0.0,485.62,133.04,Other,2.0,1.0,1.0,0.0,Massachusetts
2300.0,House,0.0,607.03,155.33,Other,3.0,2.0,1.0,0.0,Florida
740.0,Townhouse,0.0,668.44,133.04,Other,1.0,1.0,1.0,0.0,Wisconsin
2035.0,Apartment,0.0,445.15,72.0,Other,1.0,1.0,1.0,0.0,Pennsylvania
2400.0,House,0.0,647.5,111.58,Other,2.0,2.0,1.0,0.0,Florida
1614.0,Apartment,0.0,668.44,65.03,Other,2.0,1.0,1.0,0.0,New Hampshire
3500.0,House,9.0,728.43,281.5,Colonial,6.0,3.0,1.0,0.0,Michigan
17.0,Other,0.0,4289.67,2064.68,Other,3.0,2.0,1.0,0.0,Florida
2200.0,House,0.0,930.78,207.73,Other,4.0,2.0,1.0,0.0,Florida
1500.0,Townhouse,0.0,364.22,133.04,Other,1.0,1.0,1.0,0.0,Massachusetts
1750.0,House,2.0,242.81,133.04,Other,1.0,1.0,1.0,0.0,New Jersey
2500.0,Apartment,2.0,121.41,139.73,Colonial,3.0,3.0,1.0,0.0,New York
2100.0,House,0.0,121.41,120.77,Other,2.0,2.0,1.0,0.0,Pennsylvania
3195.0,Other,2.0,668.44,102.19,Other,2.0,2.0,1.0,0.0,California
2850.0,Other,1.0,511.12,41.81,Craftsman,3.0,1.0,1.0,0.0,California
2468.0,Townhouse,2.0,668.44,206.24,Other,3.0,2.0,1.0,1.0,New Hampshire
1750.0,Apartment,1.0,1375.93,133.04,Other,1.0,1.0,1.0,0.0,New Jersey
1400.0,Apartment,0.0,668.44,24.34,Other,3.0,1.0,1.0,0.0,Florida
1641.0,Apartment,0.0,668.44,76.18,Other,1.0,1.0,1.0,0.0,Florida
6400.0,Apartment,2.0,668.44,135.82,Contemporary,2.0,3.0,1.0,0.0,California
3995.0,Other,2.0,3108.8,116.13,Modern,2.0,2.0,1.0,0.0,California
2400.0,Other,0.0,1092.65,262.82,Other,4.0,3.0,1.0,0.0,Florida
2500.0,Apartment,0.0,668.44,119.29,Other,2.0,2.0,1.0,0.0,New Hampshire
895.0,Apartment,1.0,890.31,285.4,Other,2.0,1.0,1.0,0.0,Texas
795.0,Apartment,0.0,1537.81,74.32,Ranch,2.0,1.0,1.0,0.0,Michigan
2650.0,House,0.0,566.56,257.53,Other,4.0,3.0,1.0,0.0,Pennsylvania
1995.0,House,2.0,380.4,122.72,Other,3.0,2.0,1.0,0.0,Texas
8500.0,House,4.0,2270.69,356.75,Other,5.0,4.0,1.0,0.0,Texas
1550.0,House,0.0,668.44,69.68,Bungalow,1.0,1.0,1.0,0.0,New York
2000.0,House,0.0,364.22,83.61,Other,1.0,1.0,1.0,0.0,New York
2850.0,House,1.0,668.44,162.02,Other,2.0,2.0,1.0,1.0,Florida
1500.0,House,0.0,668.44,120.31,Other,3.0,2.0,1.0,0.0,Oklahoma
2200.0,House,0.0,668.44,74.69,Other,3.0,1.0,1.0,0.0,Florida
950.0,House,2.0,668.44,70.51,Other,1.0,1.0,1.0,0.0,Georgia
2150.0,Other,0.0,668.44,184.78,Other,3.0,3.0,1.0,0.0,Georgia
7795.0,Other,2.0,251.31,204.39,Contemporary,3.0,4.0,1.0,0.0,California
3000.0,House,0.0,485.62,148.64,Colonial,3.0,3.0,1.0,0.0,Michigan
3000.0,Apartment,0.0,668.44,84.82,Other,1.0,1.0,1.0,0.0,New York
1975.0,House,0.0,668.44,164.53,Other,4.0,3.0,1.0,0.0,Texas
1400.0,Apartment,0.0,4734.83,63.36,Other,1.0,1.0,1.0,0.0,California
10000.0,House,2.0,777.4,235.79,Other,4.0,4.0,1.0,0.0,Texas
1800.0,House,2.0,647.5,84.73,Other,2.0,1.0,1.0,0.0,Texas
2350.0,Townhouse,2.0,647.5,249.17,Other,2.0,2.0,1.0,0.0,Texas
3500.0,Other,2.0,668.44,73.39,Bungalow,1.0,1.0,1.0,0.0,California
5200.0,Other,2.0,250.5,153.29,Contemporary,2.0,2.0,1.0,0.0,California
1950.0,Other,2.0,1278.81,133.04,New Traditional,3.0,1.0,1.0,0.0,California
2600.0,Apartment,0.0,668.44,133.04,Other,2.0,1.0,1.0,0.0,Oregon
7500.0,House,0.0,668.44,133.04,Split Level,4.0,3.0,1.0,0.0,New York
2100.0,House,2.0,668.44,141.12,Other,4.0,2.0,1.0,0.0,Texas
3000.0,House,0.0,971.25,339.37,Other,5.0,4.0,1.0,1.0,New York
1800.0,Townhouse,0.0,668.44,41.81,Other,1.0,1.0,1.0,0.0,Nevada
3800.0,House,0.0,566.56,211.82,Ranch,4.0,3.0,1.0,0.0,New York
2500.0,Townhouse,0.0,202.34,133.04,Other,1.0,2.0,1.0,0.0,New York
1900.0,House,3.0,1011.72,133.04,Other,2.0,2.0,1.0,0.0,Texas
1550.0,Apartment,0.0,404.69,63.82,Colonial,1.0,1.0,1.0,0.0,California
4350.0,House,2.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,California
60000.0,Other,2.0,5072.74,1122.92,Contemporary,5.0,7.0,1.0,0.0,California
2700.0,Townhouse,2.0,1052.18,117.99,Other,2.0,2.0,1.0,0.0,New Jersey
2450.0,House,0.0,1092.65,238.67,New Traditional,4.0,3.0,1.0,0.0,Pennsylvania
1095.0,House,0.0,668.44,74.32,Other,2.0,1.0,1.0,0.0,Texas
5400.0,House,0.0,364.22,148.64,Cottage,3.0,2.0,1.0,0.0,New York
1400.0,House,0.0,6070.29,128.21,Other,3.0,2.0,1.0,0.0,Indiana
3300.0,Apartment,0.0,668.44,108.23,Other,2.0,2.0,1.0,0.0,California
3000.0,Other,1.0,689.58,133.04,New Traditional,1.0,1.0,1.0,0.0,California
8500.0,Other,2.0,694.04,165.83,New Traditional,4.0,3.0,1.0,0.0,California
2600.0,Other,1.0,556.44,60.39,Other,1.0,1.0,1.0,0.0,California
2850.0,House,2.0,668.44,202.25,Other,3.0,2.0,1.0,0.0,Texas
1700.0,House,0.0,1578.28,329.53,Other,2.0,1.0,1.0,0.0,Pennsylvania
2225.0,House,3.0,971.25,128.76,New Traditional,5.0,2.0,1.0,0.0,Missouri
10995.0,Apartment,2.0,668.44,133.04,Modern,2.0,3.0,1.0,0.0,California
1895.0,House,2.0,566.56,133.87,Other,3.0,2.0,1.0,0.0,Nevada
1800.0,House,2.0,668.44,92.9,Other,2.0,1.0,1.0,0.0,Texas
2995.0,House,2.0,748.67,180.42,Other,3.0,3.0,1.0,0.0,Texas
2000.0,House,4.0,558.47,170.94,Other,3.0,2.0,1.0,0.0,Texas
2295.0,Townhouse,0.0,668.44,167.23,Other,3.0,3.0,1.0,0.0,Minnesota
18000.0,House,0.0,54632.61,172.8,Other,2.0,2.0,1.0,1.0,Vermont
2150.0,Townhouse,1.0,668.44,148.09,Other,3.0,3.0,1.0,0.0,Texas
1750.0,Townhouse,1.0,202.34,121.8,Other,3.0,3.0,1.0,0.0,Nevada
3400.0,Other,3.0,566.56,255.02,Other,3.0,3.0,1.0,0.0,California
4500.0,House,4.0,1335.46,133.04,Other,4.0,3.0,1.0,1.0,Massachusetts
1600.0,House,0.0,20234.3,58.06,Cottage,1.0,1.0,1.0,1.0,Maryland
1890.0,House,2.0,242.81,170.66,Other,4.0,3.0,1.0,0.0,Nevada
2375.0,House,2.0,635.36,85.66,Other,3.0,1.0,1.0,0.0,Texas
1950.0,House,2.0,4046.86,189.52,Other,3.0,2.0,1.0,0.0,Texas
2400.0,House,0.0,687.97,124.4,Ranch,3.0,2.0,1.0,0.0,Florida
3795.0,House,3.0,566.56,231.42,Other,3.0,3.0,1.0,0.0,Nevada
2145.0,House,2.0,557.25,165.27,Other,4.0,2.0,1.0,0.0,Texas
1600.0,House,2.0,109.27,111.48,Other,3.0,2.0,1.0,0.0,Texas
3750.0,Apartment,1.0,668.44,127.56,Other,2.0,2.0,1.0,0.0,New Jersey
3200.0,Townhouse,2.0,566.56,229.47,Other,4.0,3.0,1.0,0.0,Nevada
0.0,Other,0.0,1011.72,167.23,Other,3.0,2.0,1.0,0.0,Kentucky
3900.0,House,6.0,4046.86,146.32,Other,2.0,2.0,1.0,1.0,Massachusetts
3950.0,House,2.0,669.76,252.32,Other,4.0,4.0,1.0,0.0,Texas
3100.0,Townhouse,0.0,687.97,204.39,Other,2.0,2.0,1.0,0.0,Florida
1950.0,House,2.0,437.06,75.07,Other,2.0,1.0,1.0,0.0,Texas
950.0,Other,0.0,849.84,128.21,Other,3.0,1.0,1.0,1.0,Michigan
2000.0,House,4.0,521.24,131.18,Other,3.0,2.0,1.0,0.0,Texas
1925.0,House,0.0,404.69,186.08,Other,3.0,3.0,1.0,0.0,Pennsylvania
3950.0,Apartment,2023.0,668.44,247.12,Other,4.0,4.0,1.0,0.0,Michigan
3200.0,Other,0.0,2751.86,133.04,Other,3.0,2.0,1.0,0.0,Texas
2300.0,House,0.0,404.69,130.99,Other,3.0,2.0,1.0,0.0,Texas
3500.0,Other,0.0,8943.56,315.87,Other,3.0,2.0,1.0,0.0,Michigan
1960.0,House,2.0,485.62,177.44,Other,4.0,3.0,1.0,0.0,Nevada
1395.0,Apartment,0.0,668.44,83.61,Other,2.0,2.0,1.0,0.0,Nevada
2500.0,Apartment,0.0,668.44,190.27,Ranch,2.0,3.0,1.0,0.0,Michigan
1750.0,House,2.0,323.75,144.65,Other,3.0,3.0,1.0,0.0,Nevada
1800.0,House,0.0,890.31,116.13,Other,3.0,2.0,1.0,0.0,Colorado
16.0,Other,0.0,668.44,334.45,Other,3.0,2.0,1.0,0.0,Montana
2100.0,House,0.0,668.44,199.46,Other,4.0,4.0,1.0,0.0,Texas
2300.0,House,2.0,11735.89,249.26,Other,3.0,2.0,1.0,0.0,Michigan
2500.0,House,2.0,404.69,170.76,Other,3.0,3.0,1.0,0.0,Nevada
3350.0,House,3.0,566.56,214.79,Other,4.0,3.0,1.0,0.0,Nevada
3175.0,House,2.0,971.25,140.19,Other,4.0,2.0,1.0,0.0,Nevada
1700.0,House,2.0,202.34,137.5,Other,3.0,3.0,1.0,0.0,Nevada
1850.0,Other,0.0,404.69,83.61,Other,1.0,1.0,1.0,0.0,Kentucky
1650.0,Apartment,0.0,668.44,115.2,Other,2.0,2.0,1.0,0.0,Louisiana
2500.0,House,2.0,566.56,135.27,Other,3.0,2.0,1.0,0.0,New Hampshire
1150.0,Other,1.0,668.44,71.35,Other,2.0,1.0,1.0,0.0,Texas
2100.0,House,2.0,445.15,219.99,Other,4.0,3.0,1.0,0.0,Nevada
2695.0,House,4.0,509.9,228.91,Other,3.0,3.0,1.0,0.0,Texas
1695.0,House,0.0,668.44,126.91,Other,3.0,2.0,1.0,0.0,Texas
1400.0,House,0.0,668.44,112.04,Other,3.0,1.0,1.0,0.0,Texas
2345.0,House,0.0,668.44,216.19,Other,4.0,3.0,1.0,0.0,Texas
1695.0,House,0.0,668.44,182.37,Other,4.0,3.0,1.0,0.0,Texas
1250.0,Apartment,0.0,668.44,55.09,Other,1.0,1.0,1.0,0.0,Nevada
2950.0,House,0.0,364.22,133.04,Other,2.0,1.0,1.0,0.0,New York
65000.0,House,0.0,2711.4,128.67,Cape Cod,3.0,2.0,1.0,0.0,New York
2750.0,Townhouse,0.0,668.44,125.42,Ranch,2.0,2.0,1.0,0.0,North Carolina
1900.0,Townhouse,1.0,825.56,100.99,Other,2.0,2.0,1.0,0.0,Texas
9000.0,House,0.0,1699.68,268.49,Colonial,4.0,3.0,1.0,1.0,Ohio
2135.0,House,0.0,668.44,147.99,Other,3.0,2.0,1.0,0.0,Texas
2850.0,Apartment,0.0,445.15,133.04,Other,2.0,1.0,1.0,0.0,New York
1900.0,Apartment,2.0,668.44,116.13,Other,2.0,2.0,1.0,0.0,Florida
1616.0,Apartment,2.0,668.44,61.69,Other,1.0,1.0,1.0,0.0,Florida
1810.0,House,2.0,785.09,113.71,Other,2.0,2.0,1.0,0.0,Ohio
1950.0,Apartment,2.0,214.48,86.21,Other,2.0,2.0,1.0,0.0,Texas
1350.0,Townhouse,0.0,728.43,46.45,Other,3.0,1.0,1.0,0.0,Ohio
1200.0,House,0.0,1011.72,124.86,Other,2.0,2.0,1.0,0.0,Kentucky
1550.0,House,4.0,668.44,111.48,Other,3.0,1.0,1.0,0.0,Texas
3150.0,House,0.0,849.84,349.59,Other,4.0,4.0,1.0,0.0,Louisiana
3350.0,Apartment,0.0,668.44,113.43,Other,2.0,2.0,1.0,0.0,California
2950.0,House,0.0,1052.18,69.68,Other,3.0,2.0,1.0,0.0,Florida
2900.0,House,0.0,242.81,133.04,Other,1.0,1.0,1.0,0.0,New York
2495.0,Apartment,0.0,101616.66,110.18,Other,3.0,2.0,1.0,0.0,Florida
1700.0,House,0.0,485.62,127.65,Other,3.0,2.0,1.0,0.0,Louisiana
950.0,House,0.0,566.56,69.68,Ranch,1.0,1.0,1.0,0.0,Tennessee
1502.0,House,0.0,668.44,89.19,Other,2.0,2.0,1.0,0.0,Pennsylvania
975.0,Townhouse,0.0,668.44,111.48,Other,2.0,2.0,1.0,0.0,Ohio
5000.0,Other,1.0,37105.25,93.83,Other,1.0,2.0,1.0,0.0,California
2700.0,House,0.0,647.5,243.5,Other,5.0,4.0,1.0,0.0,Pennsylvania
2460.0,House,2.0,445.15,189.06,Other,4.0,3.0,1.0,0.0,Nevada
950.0,Apartment,0.0,4046.86,92.9,Other,2.0,1.0,1.0,0.0,North Carolina
895.0,Townhouse,0.0,668.44,80.92,Other,2.0,1.0,1.0,0.0,Texas
7000.0,House,2.0,668.44,233.93,Other,4.0,5.0,1.0,0.0,Virginia
2750.0,House,0.0,728.43,183.2,Other,4.0,3.0,1.0,0.0,Louisiana
950.0,House,0.0,1740.15,46.82,Other,1.0,1.0,1.0,0.0,Kentucky
1900.0,House,0.0,668.44,121.98,Other,3.0,2.0,1.0,0.0,Texas
1050.0,Apartment,0.0,668.44,84.45,Other,3.0,1.0,1.0,0.0,Missouri
2700.0,House,0.0,445.15,102.94,Ranch,2.0,1.0,1.0,0.0,New Jersey
1400.0,House,0.0,668.44,48.22,Cottage,1.0,1.0,1.0,0.0,Louisiana
1495.0,Townhouse,0.0,668.44,133.04,Other,2.0,2.0,1.0,1.0,Pennsylvania
2400.0,House,0.0,11331.21,216.28,Other,5.0,2.0,1.0,1.0,Maryland
2800.0,House,0.0,668.44,254.0,Other,3.0,3.0,1.0,0.0,Texas
3200.0,Other,0.0,3601.71,343.74,Other,3.0,2.0,1.0,0.0,Florida
1755.0,Townhouse,0.0,668.44,157.56,Other,3.0,3.0,1.0,0.0,Texas
1975.0,House,0.0,668.44,139.82,Other,3.0,2.0,1.0,0.0,Other
1400.0,Apartment,0.0,242.81,78.04,Other,2.0,2.0,1.0,0.0,Florida
4000.0,Apartment,0.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,South Dakota
2050.0,House,2.0,772.95,160.82,Other,4.0,2.0,1.0,0.0,Texas
1525.0,House,0.0,668.44,111.48,Other,3.0,2.0,1.0,0.0,Florida
2149.0,House,2.0,566.56,147.07,Other,3.0,2.0,1.0,0.0,Nevada
2450.0,Townhouse,0.0,668.44,174.19,Colonial,3.0,2.0,1.0,1.0,North Carolina
1400.0,Townhouse,1.0,668.44,106.0,Other,2.0,3.0,1.0,0.0,Florida
1350.0,Townhouse,0.0,445.15,412.49,Other,1.0,1.0,1.0,0.0,Ohio
2650.0,Townhouse,1.0,607.03,111.48,Ranch,2.0,1.0,1.0,1.0,Ohio
2650.0,Townhouse,0.0,607.03,111.48,Ranch,2.0,1.0,1.0,1.0,Ohio
6200.0,House,3.0,1052.18,345.79,Other,4.0,4.0,1.0,0.0,Nevada
2100.0,House,2.0,668.44,195.47,Other,3.0,3.0,1.0,0.0,Nevada
1195.0,Apartment,2024.0,687.97,1204.4,Other,2.0,1.0,1.0,0.0,Michigan
2494.0,House,0.0,728.43,232.44,Other,4.0,3.0,1.0,0.0,Louisiana
2995.0,House,0.0,202.34,207.64,Contemporary,4.0,3.0,1.0,0.0,Georgia
1300.0,House,0.0,80.94,133.04,Contemporary,3.0,1.0,1.0,0.0,Georgia
5500.0,Apartment,0.0,668.44,60.39,Victorian,1.0,1.0,1.0,0.0,Pennsylvania
1800.0,House,2.0,668.44,155.52,Other,4.0,2.0,1.0,0.0,Arkansas
2695.0,House,2.0,554.42,131.36,Other,3.0,2.0,1.0,0.0,Texas
2880.0,Townhouse,0.0,445.15,114.18,Colonial,4.0,2.0,1.0,1.0,North Carolina
2549.0,House,0.0,1861.56,256.41,Other,4.0,4.0,1.0,0.0,Minnesota
1525.0,House,0.0,404.69,124.4,Other,3.0,2.0,1.0,0.0,Pennsylvania
1850.0,House,0.0,668.44,139.35,Other,3.0,2.0,1.0,0.0,Florida
2790.0,Apartment,1.0,668.44,89.65,Other,2.0,2.0,1.0,0.0,Virginia
1700.0,Townhouse,2.0,161.87,153.85,Other,3.0,3.0,1.0,0.0,Nevada
2995.0,House,3.0,485.62,270.63,Other,4.0,3.0,1.0,0.0,Nevada
2995.0,Townhouse,1.0,1456.87,112.41,Modern,3.0,2.0,1.0,0.0,Ohio
2095.0,House,3.0,485.62,149.67,Other,3.0,2.0,1.0,0.0,Nevada
1375.0,Townhouse,0.0,1254.53,1115.95,Other,1.0,1.0,1.0,0.0,Ohio
3200.0,House,0.0,1578.28,286.51,Ranch,3.0,4.0,1.0,0.0,Ohio
2400.0,House,0.0,526.09,171.5,Other,4.0,2.0,1.0,0.0,Florida
9950.0,House,0.0,4370.61,267.56,Ranch,4.0,2.0,1.0,1.0,Ohio
3695.0,House,0.0,668.44,209.96,Other,4.0,4.0,1.0,0.0,Florida
1500.0,House,0.0,668.44,111.95,Other,3.0,1.0,1.0,0.0,Alabama
1995.0,House,0.0,526.09,118.64,Other,3.0,3.0,1.0,0.0,Louisiana
3000.0,Apartment,2.0,668.44,81.94,Other,2.0,2.0,1.0,0.0,Virginia
2550.0,House,2.0,526.09,189.24,Other,3.0,2.0,1.0,0.0,Nevada
1675.0,Townhouse,0.0,668.44,102.19,Other,2.0,1.0,1.0,0.0,Louisiana
950.0,House,0.0,4451.55,222.6,Other,1.0,1.0,1.0,0.0,Michigan
2000.0,Apartment,1.0,668.44,73.95,Ranch,1.0,1.0,1.0,0.0,Ohio
1875.0,House,2.0,485.62,138.33,Other,3.0,2.0,1.0,0.0,Nevada
2000.0,House,2.0,647.5,177.26,Other,3.0,2.0,1.0,0.0,Nevada
2800.0,House,3.0,768.9,235.97,Other,4.0,3.0,1.0,0.0,Nevada
1500.0,Townhouse,0.0,668.44,95.23,Other,1.0,1.0,1.0,0.0,Louisiana
100000.0,House,0.0,2266.24,404.13,Other,4.0,5.0,1.0,0.0,Colorado
1600.0,House,0.0,668.44,77.57,Cottage,2.0,1.0,1.0,0.0,Louisiana
2150.0,House,2.0,566.56,164.9,Other,3.0,2.0,1.0,0.0,Nevada
1950.0,Apartment,1.0,668.44,47.85,Other,1.0,1.0,1.0,0.0,Virginia
1250.0,Apartment,0.0,668.44,82.87,Other,2.0,2.0,1.0,0.0,Nevada
2500.0,House,1.0,380.4,133.04,Craftsman,3.0,3.0,1.0,0.0,Georgia
1600.0,Townhouse,0.0,668.44,133.04,Other,3.0,1.0,1.0,0.0,Virginia
1300.0,Other,0.0,687.97,74.88,Contemporary,2.0,1.0,1.0,0.0,Arizona
